,x1,x2,segment,visit
31776,5,0,1,1
31777,7,0,0,0
31778,4,1,0,1
31779,3,2,1,1
31780,2,0,0,0
31781,8,2,0,1
31782,5,0,0,0
31783,6,9,0,0
31784,1,2,0,0
31785,7,4,1,0
31786,6,9,1,0
31787,5,3,0,1
31788,7,4,1,1
31789,6,8,0,1
31790,6,9,1,1
31791,3,7,0,0
31792,0,1,0,1
31793,3,4,1,1
31794,2,0,1,0
31795,0,9,0,0
31796,1,4,0,1
31797,0,1,1,1
31798,9,4,0,0
31799,9,9,0,1
31800,5,6,1,1
31801,3,8,0,0
31802,9,5,1,0
31803,4,4,0,0
31804,0,6,1,1
31805,5,1,1,0
31806,3,8,1,1
31807,9,1,1,1
31808,5,6,0,0
31809,0,6,1,0
31810,1,8,0,0
31811,1,7,1,1
31812,5,3,1,0
31813,8,7,1,0
31814,3,6,1,0
31815,3,5,1,0
31816,0,2,1,0
31817,2,7,1,1
31818,6,7,1,0
31819,6,9,1,1
31820,3,9,0,0
31821,0,0,1,0
31822,6,5,1,0
31823,7,1,1,1
31824,1,1,1,0
31825,3,9,1,0
31826,4,1,0,0
31827,3,6,0,1
31828,5,5,0,0
31829,2,0,1,1
31830,9,6,0,1
31831,6,6,1,0
31832,1,4,0,1
31833,4,9,1,1
31834,9,2,0,0
31835,3,1,0,0
31836,9,8,1,0
31837,0,4,1,0
31838,4,7,0,1
31839,5,1,1,0
31840,9,4,1,0
31841,3,1,1,0
31842,1,8,0,1
31843,0,3,0,0
31844,3,1,1,1
31845,6,3,1,0
31846,4,0,1,0
31847,0,8,1,0
31848,9,5,1,1
31849,1,8,0,1
31850,6,2,1,0
31851,3,4,0,0
31852,9,6,0,0
31853,4,1,0,0
31854,8,0,0,0
31855,3,4,1,1
31856,6,9,1,0
31857,7,4,1,1
31858,7,4,1,0
31859,1,9,1,0
31860,2,8,0,0
31861,7,6,1,0
31862,8,6,0,0
31863,8,6,1,0
31864,2,5,1,1
31865,9,0,1,1
31866,9,0,0,1
31867,8,6,0,1
31868,7,6,1,1
31869,1,5,0,0
31870,5,0,0,0
31871,8,6,1,0
31872,6,4,1,1
31873,1,8,1,1
31874,0,6,1,1
31875,5,4,0,0
31876,3,2,1,1
31877,5,5,1,1
31878,8,9,0,0
31879,1,3,1,0
31880,6,4,1,1
31881,0,2,1,1
31882,7,1,0,0
31883,3,6,1,0
31884,8,5,0,0
31885,1,7,0,1
31886,1,5,0,0
31887,7,2,0,0
31888,7,6,0,1
31889,3,0,1,1
31890,9,5,1,0
31891,6,1,1,1
31892,1,8,0,0
31893,4,3,1,1
31894,2,7,0,0
31895,0,5,1,0
31896,6,2,1,1
31897,2,0,0,0
31898,4,1,1,0
31899,9,9,1,0
31900,5,5,0,0
31901,3,6,0,1
31902,7,1,0,1
31903,7,4,1,0
31904,7,3,1,1
31905,2,3,0,0
31906,4,3,0,0
31907,6,2,1,1
31908,0,0,1,0
31909,8,0,0,1
31910,7,5,1,1
31911,5,5,1,0
31912,5,0,1,1
31913,9,8,0,1
31914,8,7,0,0
31915,1,0,0,0
31916,8,3,0,1
31917,8,7,0,0
31918,2,9,1,0
31919,1,1,0,0
31920,2,4,0,1
31921,7,8,1,0
31922,9,6,0,0
31923,5,9,1,0
31924,2,1,1,0
31925,2,9,1,0
31926,3,2,1,0
31927,8,3,1,1
31928,8,1,0,0
31929,3,2,1,1
31930,4,0,1,0
31931,1,3,0,0
31932,0,2,1,1
31933,5,8,0,1
31934,8,9,1,1
31935,7,8,0,0
31936,8,2,0,0
31937,2,0,0,0
31938,6,3,0,0
31939,1,2,1,1
31940,7,7,1,0
31941,8,4,0,0
31942,9,5,1,1
31943,5,4,1,1
31944,2,8,0,0
31945,8,7,1,1
31946,8,5,1,1
31947,1,3,1,1
31948,9,5,0,0
31949,2,8,1,1
31950,9,5,1,0
31951,4,7,0,0
31952,2,0,1,0
31953,4,4,1,0
31954,8,7,0,0
31955,4,9,0,1
31956,6,6,1,1
31957,1,2,1,0
31958,6,3,0,0
31959,1,3,1,0
31960,5,7,0,1
31961,9,9,0,1
31962,4,0,1,0
31963,5,6,1,1
31964,6,2,0,0
31965,5,7,1,0
31966,9,0,0,1
31967,1,6,1,1
31968,5,1,0,0
31969,5,3,0,0
31970,4,0,1,1
31971,1,3,1,1
31972,3,6,1,0
31973,1,9,0,0
31974,8,8,1,0
31975,7,1,1,0
31976,0,0,1,1
31977,2,2,0,0
31978,8,3,1,1
31979,7,3,0,0
31980,4,1,1,0
31981,5,3,1,1
31982,9,7,1,1
31983,4,1,0,0
31984,9,4,1,1
31985,5,4,1,0
31986,4,7,1,1
31987,0,1,0,0
31988,1,3,0,0
31989,4,1,1,0
31990,7,3,1,0
31991,6,4,0,0
31992,5,4,1,1
31993,2,5,0,1
31994,2,8,0,0
31995,2,2,1,0
31996,1,9,1,1
31997,0,1,0,0
31998,0,3,0,0
31999,3,8,0,1
32000,5,1,1,0
32001,7,5,0,1
32002,8,3,0,1
32003,4,5,1,0
32004,1,5,0,0
32005,8,6,1,0
32006,8,2,0,0
32007,7,4,1,1
32008,2,3,1,1
32009,3,7,1,1
32010,6,3,1,0
32011,1,0,1,0
32012,7,2,1,1
32013,0,6,0,1
32014,5,8,1,0
32015,1,9,1,0
32016,1,9,1,0
32017,1,8,1,0
32018,2,8,1,1
32019,1,0,1,0
32020,0,0,1,0
32021,2,4,0,0
32022,6,8,0,0
32023,8,4,1,1
32024,6,2,0,0
32025,3,7,1,1
32026,4,4,1,0
32027,4,1,0,0
32028,5,7,0,0
32029,7,5,1,0
32030,8,2,1,0
32031,0,8,0,0
32032,7,1,1,0
32033,1,4,1,1
32034,9,9,1,0
32035,1,1,1,0
32036,6,3,0,0
32037,0,5,1,0
32038,9,1,1,1
32039,5,2,0,1
32040,4,2,0,1
32041,1,9,1,0
32042,7,2,0,0
32043,0,4,0,0
32044,8,5,0,1
32045,3,8,0,1
32046,9,9,0,0
32047,8,6,1,1
32048,1,3,1,0
32049,0,1,0,0
32050,4,0,0,0
32051,2,8,1,1
32052,4,5,0,0
32053,3,8,1,1
32054,0,0,0,0
32055,3,3,0,0
32056,0,0,1,0
32057,7,0,0,0
32058,5,2,1,1
32059,3,5,0,1
32060,3,6,0,1
32061,6,0,1,1
32062,7,6,0,1
32063,1,9,0,0
32064,9,2,1,0
32065,9,7,0,0
32066,2,1,1,0
32067,2,4,0,0
32068,3,2,0,1
32069,5,8,0,0
32070,3,2,0,0
32071,6,8,1,0
32072,9,2,1,0
32073,0,9,0,0
32074,3,5,1,0
32075,4,9,1,0
32076,0,5,1,0
32077,1,7,0,1
32078,9,8,0,0
32079,1,1,1,1
32080,0,1,1,0
32081,1,3,0,0
32082,5,0,1,0
32083,8,4,0,0
32084,4,6,1,1
32085,3,1,0,0
32086,5,4,1,1
32087,7,0,1,0
32088,1,6,1,1
32089,9,6,1,0
32090,5,1,1,0
32091,2,8,0,0
32092,3,8,1,1
32093,6,3,1,0
32094,3,1,0,0
32095,6,8,0,1
32096,8,1,1,0
32097,5,6,1,0
32098,7,4,1,0
32099,8,6,1,0
32100,4,3,1,0
32101,7,4,1,0
32102,2,8,0,0
32103,0,3,0,0
32104,9,3,1,1
32105,8,4,0,0
32106,6,6,0,0
32107,5,5,1,0
32108,4,6,0,0
32109,0,5,0,0
32110,7,3,1,0
32111,2,2,0,0
32112,6,6,0,1
32113,3,8,0,1
32114,3,2,1,0
32115,7,5,1,1
32116,2,8,0,0
32117,0,7,1,1
32118,7,5,1,0
32119,5,8,0,1
32120,3,2,0,0
32121,0,7,0,0
32122,2,7,0,1
32123,3,1,1,0
32124,9,7,1,1
32125,2,7,0,0
32126,2,0,1,0
32127,3,0,0,0
32128,1,8,1,0
32129,8,9,0,0
32130,5,2,0,0
32131,3,0,0,1
32132,8,7,1,1
32133,8,9,1,0
32134,4,8,0,0
32135,4,5,0,0
32136,5,3,0,0
32137,2,3,0,0
32138,7,0,0,0
32139,2,1,0,0
32140,1,7,0,0
32141,0,8,0,1
32142,5,5,1,0
32143,8,4,1,0
32144,1,0,0,0
32145,7,9,0,0
32146,0,7,0,0
32147,6,8,1,0
32148,2,0,0,1
32149,5,5,0,1
32150,3,5,1,0
32151,5,5,1,0
32152,1,7,1,1
32153,4,3,0,0
32154,3,5,1,0
32155,5,6,1,1
32156,5,0,0,0
32157,8,7,1,0
32158,0,8,0,0
32159,3,3,1,1
32160,1,3,1,0
32161,9,9,1,1
32162,4,1,1,0
32163,7,6,0,0
32164,2,2,0,1
32165,5,8,0,0
32166,6,6,0,0
32167,7,7,0,1
32168,7,6,1,0
32169,9,9,1,1
32170,8,1,0,0
32171,3,7,0,1
32172,1,6,1,0
32173,6,5,0,0
32174,3,7,0,0
32175,2,0,1,0
32176,1,1,0,0
32177,8,8,1,1
32178,7,3,1,0
32179,4,2,1,0
32180,4,7,1,0
32181,6,3,1,0
32182,3,0,1,0
32183,0,7,0,0
32184,7,0,1,1
32185,7,8,0,0
32186,0,1,1,1
32187,7,8,0,0
32188,3,6,0,0
32189,7,5,0,0
32190,1,4,1,0
32191,2,7,0,1
32192,4,3,0,0
32193,3,3,0,1
32194,8,9,1,1
32195,3,1,1,0
32196,7,5,0,0
32197,2,9,1,0
32198,4,3,1,0
32199,8,5,1,0
32200,1,9,0,0
32201,1,2,1,0
32202,2,6,1,0
32203,6,3,0,0
32204,7,5,0,0
32205,2,3,1,1
32206,3,1,0,0
32207,8,9,0,1
32208,8,6,0,0
32209,8,8,1,1
32210,7,7,0,0
32211,4,6,1,0
32212,4,1,0,0
32213,0,1,1,1
32214,3,1,0,0
32215,7,5,1,0
32216,1,1,1,1
32217,9,3,0,0
32218,5,4,0,1
32219,1,0,0,0
32220,5,6,1,0
32221,7,0,0,0
32222,4,5,1,0
32223,4,1,0,0
32224,1,8,0,1
32225,9,3,1,0
32226,9,4,1,0
32227,2,6,1,0
32228,8,4,0,0
32229,7,4,0,1
32230,1,8,0,0
32231,8,3,1,1
32232,4,3,0,0
32233,0,8,0,0
32234,8,2,1,1
32235,3,4,0,0
32236,1,5,0,0
32237,5,1,1,1
32238,0,0,1,0
32239,9,7,0,0
32240,4,2,0,0
32241,7,5,0,0
32242,9,4,1,0
32243,2,6,1,1
32244,4,2,0,0
32245,7,4,0,0
32246,1,4,1,0
32247,8,4,1,1
32248,2,1,0,0
32249,6,1,0,1
32250,1,7,1,1
32251,9,2,0,0
32252,4,9,0,0
32253,3,1,0,1
32254,9,9,1,1
32255,8,2,0,1
32256,6,0,0,0
32257,9,9,0,0
32258,9,8,1,1
32259,8,4,0,0
32260,7,2,0,0
32261,2,0,0,0
32262,8,3,1,1
32263,7,5,1,0
32264,7,5,1,1
32265,0,3,0,1
32266,4,1,1,0
32267,5,8,0,0
32268,4,8,1,1
32269,0,9,1,1
32270,9,6,1,0
32271,8,7,0,0
32272,2,5,1,1
32273,0,4,0,0
32274,9,9,1,0
32275,2,7,0,0
32276,9,9,0,1
32277,4,6,0,0
32278,2,6,0,0
32279,4,4,1,0
32280,5,2,1,1
32281,6,7,0,0
32282,4,1,0,0
32283,7,4,0,0
32284,3,1,1,1
32285,2,5,1,1
32286,8,1,1,1
32287,2,5,1,1
32288,7,0,0,0
32289,7,4,1,0
32290,8,0,0,0
32291,1,8,1,0
32292,0,8,1,1
32293,1,9,0,0
32294,6,5,0,0
32295,9,9,0,0
32296,7,3,0,0
32297,5,5,0,1
32298,5,2,0,0
32299,6,2,1,0
32300,7,4,1,1
32301,6,3,1,1
32302,0,1,1,0
32303,8,1,0,0
32304,6,0,1,0
32305,1,7,1,0
32306,7,7,0,1
32307,6,6,1,0
32308,2,7,0,0
32309,5,7,0,0
32310,1,1,1,1
32311,1,3,1,1
32312,2,7,1,0
32313,7,8,1,0
32314,2,8,0,0
32315,2,4,1,0
32316,4,2,1,0
32317,7,8,0,0
32318,0,2,1,0
32319,6,6,0,0
32320,6,9,0,0
32321,3,6,0,0
32322,1,4,1,1
32323,5,1,0,0
32324,2,4,0,0
32325,9,8,1,1
32326,9,7,1,0
32327,8,2,0,0
32328,4,1,1,1
32329,6,9,0,0
32330,0,1,1,1
32331,3,1,1,0
32332,9,0,0,1
32333,5,2,1,0
32334,3,5,1,1
32335,6,2,1,1
32336,1,1,0,0
32337,8,8,0,1
32338,1,5,0,0
32339,9,3,0,0
32340,8,0,0,1
32341,9,9,1,0
32342,3,5,1,0
32343,2,9,0,0
32344,5,5,0,0
32345,0,5,0,1
32346,4,7,0,0
32347,5,6,1,0
32348,3,3,0,0
32349,5,8,0,1
32350,4,0,1,0
32351,4,8,0,1
32352,5,3,1,1
32353,8,0,0,1
32354,4,2,1,0
32355,6,7,1,0
32356,9,3,0,0
32357,7,6,1,1
32358,0,7,0,1
32359,6,1,1,0
32360,5,1,0,1
32361,2,1,0,0
32362,2,9,0,0
32363,2,5,0,1
32364,0,7,1,1
32365,9,9,0,1
32366,0,8,1,0
32367,9,3,0,1
32368,6,0,1,1
32369,9,0,0,0
32370,0,0,0,0
32371,3,4,0,1
32372,2,7,1,1
32373,8,4,1,0
32374,6,5,1,1
32375,4,4,1,0
32376,3,1,0,1
32377,9,7,0,0
32378,6,2,0,0
32379,1,7,0,0
32380,8,9,0,0
32381,9,8,0,0
32382,8,4,0,1
32383,4,7,0,0
32384,8,1,0,0
32385,9,0,1,0
32386,5,8,1,0
32387,2,4,1,0
32388,4,7,1,1
32389,1,5,0,1
32390,6,5,1,1
32391,9,0,0,0
32392,0,5,0,0
32393,4,4,0,0
32394,4,1,0,0
32395,7,6,1,1
32396,3,8,1,1
32397,4,8,1,0
32398,1,2,0,0
32399,2,1,1,1
32400,0,6,0,0
32401,2,9,0,0
32402,5,4,0,0
32403,2,3,0,0
32404,5,4,1,1
32405,8,8,0,0
32406,8,6,1,1
32407,0,5,1,0
32408,7,6,0,0
32409,1,9,0,0
32410,8,9,1,1
32411,0,2,0,1
32412,9,6,1,1
32413,8,3,1,0
32414,3,7,0,1
32415,0,7,1,1
32416,5,6,1,1
32417,2,9,0,0
32418,9,1,0,0
32419,6,4,1,0
32420,7,6,0,0
32421,8,0,1,1
32422,9,3,1,0
32423,1,4,0,0
32424,3,6,1,0
32425,5,9,1,0
32426,4,2,0,0
32427,3,4,1,0
32428,3,0,0,0
32429,7,4,1,0
32430,8,5,0,0
32431,7,7,1,0
32432,6,7,1,0
32433,6,9,1,0
32434,8,8,1,0
32435,3,2,0,0
32436,0,8,0,0
32437,1,7,1,1
32438,2,7,1,0
32439,8,2,1,1
32440,7,8,1,0
32441,9,1,0,0
32442,1,1,0,0
32443,2,0,1,0
32444,0,0,1,0
32445,8,7,1,1
32446,9,9,0,0
32447,1,9,1,0
32448,8,4,0,1
32449,1,5,1,1
32450,1,8,0,0
32451,7,5,0,0
32452,2,1,0,0
32453,4,7,0,0
32454,5,1,0,0
32455,7,3,0,0
32456,8,4,1,0
32457,5,8,1,1
32458,8,1,1,0
32459,2,5,1,0
32460,8,0,1,0
32461,7,0,0,0
32462,1,5,1,0
32463,3,0,0,0
32464,7,6,1,0
32465,4,9,1,0
32466,7,1,0,0
32467,5,8,0,1
32468,4,9,0,0
32469,1,9,1,0
32470,9,2,1,0
32471,6,6,1,0
32472,2,6,0,0
32473,2,1,1,0
32474,4,9,0,0
32475,2,4,1,1
32476,9,4,1,0
32477,9,8,1,1
32478,8,5,1,1
32479,0,2,0,0
32480,2,7,0,0
32481,8,1,1,0
32482,7,7,1,1
32483,1,3,0,0
32484,7,7,1,1
32485,4,7,0,0
32486,6,1,1,0
32487,2,6,0,1
32488,9,0,0,0
32489,5,0,0,1
32490,2,8,1,1
32491,3,1,1,0
32492,3,6,1,1
32493,1,0,0,0
32494,1,1,1,0
32495,9,7,0,0
32496,3,0,0,1
32497,8,4,0,1
32498,3,0,1,0
32499,8,2,0,0
32500,4,3,1,1
32501,5,2,0,0
32502,2,0,1,0
32503,0,7,0,0
32504,0,2,1,1
32505,6,9,1,0
32506,1,8,0,0
32507,8,4,0,1
32508,6,0,0,0
32509,6,5,0,0
32510,2,9,0,0
32511,2,5,1,1
32512,2,9,0,0
32513,5,9,1,1
32514,5,5,0,0
32515,6,4,0,0
32516,0,8,0,1
32517,6,4,1,0
32518,1,9,1,0
32519,7,8,1,1
32520,0,4,0,0
32521,4,1,1,0
32522,8,0,0,0
32523,4,5,0,0
32524,7,4,1,0
32525,0,1,1,1
32526,6,3,1,0
32527,0,5,1,1
32528,6,5,1,0
32529,8,0,0,1
32530,0,4,1,1
32531,5,9,0,0
32532,3,8,0,0
32533,5,8,1,1
32534,4,6,1,1
32535,9,5,0,0
32536,8,8,1,1
32537,1,3,0,0
32538,2,2,0,0
32539,7,2,0,0
32540,3,3,1,1
32541,4,2,1,0
32542,2,8,0,1
32543,8,1,0,0
32544,1,2,1,1
32545,0,0,0,0
32546,4,4,1,1
32547,5,8,0,1
32548,7,2,0,0
32549,1,7,0,0
32550,9,8,1,0
32551,6,1,1,1
32552,5,4,1,1
32553,5,8,0,1
32554,0,4,1,1
32555,2,6,1,1
32556,8,1,0,0
32557,3,8,1,1
32558,4,6,1,1
32559,8,3,1,1
32560,5,3,0,0
32561,0,9,0,0
32562,8,1,1,0
32563,1,6,1,0
32564,5,4,1,0
32565,0,8,0,0
32566,2,6,0,0
32567,2,1,1,0
32568,8,7,0,0
32569,5,7,1,0
32570,3,0,1,0
32571,9,1,0,1
32572,3,9,1,1
32573,5,6,1,1
32574,4,6,0,1
32575,5,4,0,0
32576,3,3,0,0
32577,0,9,0,1
32578,4,3,0,0
32579,8,8,1,1
32580,3,9,0,0
32581,7,0,1,0
32582,6,4,1,1
32583,8,6,0,0
32584,1,2,1,1
32585,5,7,1,0
32586,3,2,0,0
32587,6,0,1,0
32588,8,1,1,0
32589,1,1,0,0
32590,5,7,1,0
32591,2,9,1,1
32592,9,8,1,1
32593,8,6,0,1
32594,3,1,1,0
32595,9,0,1,1
32596,8,1,1,0
32597,8,1,0,0
32598,9,3,0,1
32599,2,9,1,1
32600,8,0,0,0
32601,2,1,1,1
32602,7,6,1,1
32603,0,5,1,0
32604,8,4,0,0
32605,4,1,0,0
32606,6,9,1,0
32607,0,6,0,0
32608,4,4,1,0
32609,6,7,0,0
32610,0,9,0,0
32611,2,8,0,0
32612,9,3,1,1
32613,9,2,0,1
32614,1,6,1,1
32615,0,7,0,0
32616,8,7,0,0
32617,4,2,0,0
32618,9,3,1,0
32619,9,4,1,1
32620,7,8,0,0
32621,2,8,0,0
32622,7,7,0,0
32623,5,9,0,0
32624,2,9,0,0
32625,6,0,1,1
32626,0,5,1,1
32627,0,8,0,0
32628,3,8,0,1
32629,0,7,1,0
32630,8,6,0,0
32631,7,3,0,0
32632,2,3,1,0
32633,2,3,1,1
32634,7,0,0,1
32635,7,3,0,0
32636,1,3,0,0
32637,3,9,0,0
32638,2,4,0,1
32639,8,8,0,0
32640,7,5,0,0
32641,2,1,0,0
32642,9,8,0,1
32643,0,3,0,0
32644,9,8,0,1
32645,6,5,1,0
32646,8,3,0,0
32647,1,8,1,0
32648,8,5,1,1
32649,0,0,0,0
32650,2,4,1,1
32651,9,0,0,0
32652,9,6,1,1
32653,4,8,1,1
32654,5,0,1,1
32655,3,8,0,1
32656,7,0,1,0
32657,7,0,1,1
32658,1,8,0,0
32659,3,8,1,0
32660,4,8,1,1
32661,0,3,0,0
32662,7,0,1,0
32663,6,4,1,0
32664,1,2,0,0
32665,6,0,0,0
32666,8,7,0,0
32667,6,2,0,0
32668,4,7,1,1
32669,9,9,1,0
32670,6,0,0,0
32671,2,5,1,0
32672,8,6,1,1
32673,2,3,1,1
32674,6,0,0,0
32675,8,1,1,1
32676,9,3,1,1
32677,0,5,0,0
32678,9,9,0,0
32679,6,8,1,1
32680,9,8,1,1
32681,5,4,1,1
32682,5,4,1,1
32683,2,2,1,1
32684,2,2,0,0
32685,8,5,0,0
32686,0,7,0,0
32687,0,7,1,0
32688,3,4,1,0
32689,7,5,0,0
32690,9,5,1,1
32691,2,5,0,0
32692,9,1,1,0
32693,1,1,1,1
32694,3,3,1,1
32695,6,4,1,1
32696,4,8,0,0
32697,1,0,0,0
32698,1,8,1,1
32699,4,7,0,1
32700,8,0,1,0
32701,4,9,1,0
32702,1,9,1,1
32703,4,8,0,0
32704,9,5,0,0
32705,3,6,1,1
32706,7,9,0,1
32707,7,6,1,1
32708,1,6,0,0
32709,6,2,0,0
32710,0,3,0,0
32711,8,0,1,0
32712,4,9,1,0
32713,6,6,1,0
32714,7,7,0,1
32715,2,9,1,0
32716,8,6,0,0
32717,5,5,1,0
32718,9,4,0,0
32719,1,8,1,0
32720,3,7,1,1
32721,3,6,1,1
32722,5,7,1,1
32723,1,6,0,0
32724,9,6,0,0
32725,2,3,0,0
32726,0,0,0,1
32727,4,6,1,1
32728,0,2,0,0
32729,2,2,0,1
32730,6,0,1,0
32731,2,9,0,0
32732,9,4,0,0
32733,8,1,0,0
32734,6,4,0,1
32735,1,1,0,0
32736,4,4,1,1
32737,4,8,1,0
32738,2,3,1,1
32739,8,0,1,0
32740,3,5,1,0
32741,3,3,1,0
32742,8,5,1,1
32743,6,3,1,0
32744,0,7,0,0
32745,3,7,1,1
32746,1,7,1,0
32747,8,0,1,1
32748,5,5,0,0
32749,2,8,1,1
32750,0,0,1,1
32751,0,3,1,0
32752,7,6,1,0
32753,7,7,0,0
32754,0,9,0,1
32755,2,3,1,1
32756,9,2,1,0
32757,3,7,0,1
32758,6,6,1,0
32759,8,7,1,1
32760,0,6,1,1
32761,3,0,0,0
32762,4,8,1,0
32763,9,3,1,1
32764,8,7,0,0
32765,3,4,1,1
32766,7,0,1,1
32767,5,2,0,1
32768,7,3,1,0
32769,5,2,1,0
32770,3,1,1,0
32771,8,5,0,0
32772,8,3,0,0
32773,6,6,0,0
32774,4,2,1,0
32775,0,4,0,0
32776,9,1,1,1
32777,6,4,1,1
32778,4,1,0,0
32779,3,8,0,1
32780,0,4,1,0
32781,0,4,1,0
32782,6,1,1,0
32783,4,5,0,0
32784,8,2,1,0
32785,1,7,1,0
32786,6,2,1,0
32787,9,5,0,0
32788,6,4,0,0
32789,2,2,0,1
32790,7,4,1,0
32791,8,1,0,0
32792,7,7,0,0
32793,7,3,0,0
32794,6,6,1,1
32795,2,2,0,0
32796,0,8,0,0
32797,4,2,1,1
32798,8,9,0,0
32799,5,6,0,0
32800,8,8,0,0
32801,0,6,1,0
32802,6,6,0,1
32803,2,6,0,0
32804,3,2,0,1
32805,3,2,1,1
32806,4,8,1,0
32807,5,2,0,0
32808,2,4,0,1
32809,4,1,0,0
32810,3,9,0,1
32811,6,8,0,1
32812,1,1,1,0
32813,8,1,1,0
32814,5,8,1,0
32815,4,6,1,1
32816,4,8,0,0
32817,2,3,0,0
32818,0,1,0,0
32819,1,1,1,1
32820,6,8,0,1
32821,8,3,0,0
32822,8,8,0,0
32823,2,0,1,0
32824,3,1,0,0
32825,6,6,1,1
32826,1,6,0,0
32827,2,6,1,0
32828,2,3,0,0
32829,0,3,1,1
32830,8,8,1,1
32831,0,5,1,0
32832,4,0,0,0
32833,4,7,0,0
32834,5,1,0,0
32835,6,4,1,0
32836,2,8,1,0
32837,2,8,0,0
32838,8,6,1,0
32839,1,9,1,0
32840,2,3,0,0
32841,0,7,0,1
32842,3,2,1,1
32843,4,1,1,1
32844,0,0,1,0
32845,0,6,0,0
32846,8,6,1,0
32847,5,5,1,1
32848,3,8,1,1
32849,9,7,0,0
32850,9,8,1,0
32851,5,7,0,1
32852,5,4,1,1
32853,4,9,0,0
32854,2,5,0,1
32855,7,5,1,1
32856,1,2,1,1
32857,0,3,1,1
32858,0,4,1,1
32859,2,5,1,0
32860,5,4,0,0
32861,1,5,1,0
32862,7,2,0,0
32863,8,2,0,0
32864,9,6,0,1
32865,8,7,1,0
32866,5,7,1,0
32867,7,8,1,1
32868,7,7,0,0
32869,0,3,1,0
32870,3,8,0,0
32871,8,9,0,0
32872,7,4,0,0
32873,2,5,0,0
32874,8,7,1,0
32875,3,0,0,1
32876,5,0,0,0
32877,4,0,1,0
32878,3,1,0,0
32879,8,0,0,0
32880,1,9,1,1
32881,3,5,1,1
32882,6,2,1,1
32883,8,7,0,0
32884,6,5,1,1
32885,9,0,0,0
32886,7,1,0,1
32887,7,5,0,1
32888,9,0,1,1
32889,4,6,1,0
32890,1,3,0,0
32891,7,0,0,0
32892,8,6,0,0
32893,5,5,1,0
32894,6,2,1,1
32895,4,3,0,0
32896,2,1,0,0
32897,9,5,1,1
32898,9,9,1,0
32899,4,3,0,1
32900,1,9,1,0
32901,6,9,1,1
32902,0,6,0,0
32903,2,2,0,0
32904,7,1,1,0
32905,5,8,1,0
32906,4,7,0,0
32907,7,1,0,1
32908,3,4,0,0
32909,2,7,0,1
32910,7,7,0,0
32911,6,8,0,0
32912,2,7,0,0
32913,7,5,0,0
32914,2,8,1,0
32915,5,5,0,0
32916,7,2,0,0
32917,7,8,1,1
32918,6,0,1,0
32919,2,9,0,1
32920,1,0,0,1
32921,1,1,1,0
32922,1,7,0,0
32923,9,0,0,1
32924,5,0,1,0
32925,8,9,0,0
32926,3,9,1,1
32927,7,0,0,0
32928,0,8,1,1
32929,5,9,1,1
32930,5,7,0,0
32931,8,6,0,1
32932,3,6,1,0
32933,6,4,0,0
32934,8,9,0,0
32935,3,5,0,0
32936,9,7,0,1
32937,9,5,1,1
32938,4,5,1,0
32939,3,4,1,1
32940,3,8,0,1
32941,6,4,0,0
32942,2,4,1,1
32943,8,0,1,1
32944,0,4,1,1
32945,8,5,0,0
32946,5,8,1,0
32947,3,1,0,0
32948,1,2,1,1
32949,0,6,0,0
32950,7,9,0,1
32951,0,7,1,0
32952,5,3,1,1
32953,3,0,1,0
32954,7,7,1,1
32955,2,9,1,0
32956,2,5,1,1
32957,6,0,1,0
32958,2,2,1,0
32959,8,8,1,0
32960,3,6,0,1
32961,0,2,0,1
32962,5,7,0,0
32963,0,8,1,1
32964,2,8,1,1
32965,4,3,1,1
32966,6,4,0,0
32967,8,6,0,1
32968,6,5,0,0
32969,7,8,1,0
32970,1,4,0,1
32971,1,4,1,1
32972,2,6,1,0
32973,6,1,1,1
32974,4,5,1,0
32975,6,6,0,0
32976,1,3,0,0
32977,9,7,0,1
32978,2,8,0,0
32979,9,8,1,1
32980,9,3,0,0
32981,4,4,0,0
32982,2,2,0,0
32983,9,3,1,0
32984,3,8,1,1
32985,2,0,0,1
32986,6,8,1,0
32987,5,6,0,0
32988,2,2,0,0
32989,5,9,0,0
32990,5,7,1,1
32991,8,1,1,0
32992,1,6,1,0
32993,8,1,0,0
32994,9,4,0,0
32995,7,2,0,0
32996,9,9,1,0
32997,2,2,0,0
32998,3,6,1,1
32999,2,4,0,0
33000,0,4,1,0
33001,4,7,0,0
33002,5,9,0,1
33003,1,6,1,0
33004,7,8,0,0
33005,4,3,1,0
33006,6,1,1,0
33007,1,6,1,0
33008,6,1,0,0
33009,0,6,1,1
33010,8,2,1,1
33011,1,3,0,0
33012,8,1,0,0
33013,9,4,0,0
33014,8,1,0,0
33015,2,4,0,0
33016,3,7,1,1
33017,8,1,0,0
33018,3,7,1,1
33019,4,0,0,1
33020,2,5,1,0
33021,3,9,1,0
33022,3,1,0,0
33023,8,8,1,1
33024,3,5,0,0
33025,9,7,0,1
33026,5,1,1,0
33027,3,0,1,1
33028,8,8,1,1
33029,5,6,0,0
33030,5,0,1,1
33031,5,1,0,1
33032,9,3,1,0
33033,7,1,1,0
33034,1,5,1,1
33035,2,8,0,0
33036,2,2,1,0
33037,1,2,0,0
33038,8,4,0,1
33039,6,1,1,1
33040,3,6,0,0
33041,6,0,1,1
33042,9,6,0,0
33043,9,8,1,0
33044,0,3,1,0
33045,2,9,1,0
33046,4,3,0,1
